IDM accuracy,IDM loss,RND loss,actor_episodes,actor_steps,evaluator_episodes,evaluator_steps,extrinsic UVFA loss,intrinsic UVFA loss,learner_steps,learner_time_elapsed
0.7375,0.8457093,0.00010791718,148038,56620937,1492,917157,0.003140613,11.304407,42054,21123.715042829514
0.671875,0.98751974,0.0001893906,148038,56620937,1492,917157,0.0031164333,10.389534,42055,21124.119542360306
0.6875,0.9598967,0.00012656409,148038,56620937,1492,917157,0.0037723007,7.5845366,42056,21124.637197732925
0.74375004,0.80434227,0.00014685,148038,56620937,1492,917157,0.0024375017,2.7191694,42057,21125.492023944855
0.71250004,0.87067366,0.00012544503,148038,56620937,1492,917157,0.003829858,4.469274,42058,21126.235600948334
0.74375004,0.7388988,0.00011941759,148038,56620937,1492,917157,0.0015035325,5.476325,42059,21126.388590335846
0.684375,0.9077511,0.00016044265,148038,56620937,1492,917157,0.0010223268,2.8939438,42060,21126.946181058884
0.746875,0.7867433,0.00013373082,148039,56621128,1492,917157,0.0014017008,9.6947565,42061,21127.428813695908
0.73125,0.8209571,0.0001159463,148039,56621128,1492,917157,0.00080175535,2.8463461,42062,21128.179151535034
0.72812504,0.8327349,0.00010862523,148042,56621441,1492,917157,0.0011784039,2.404406,42063,21128.57899260521
0.75,0.7823232,0.00013961764,148045,56633213,1492,917157,0.008899253,16.679579,42065,21129.6792242527
0.7375,0.8899261,0.000111311325,148052,56642367,1492,917157,0.0007838333,4.0819225,42066,21130.4847509861
0.61875004,1.1281992,0.00014014593,148052,56642367,1492,917157,0.0021489444,4.6100082,42067,21131.588455677032
0.734375,0.9405761,0.00014099474,148067,56671083,1492,917157,0.0050168307,6.1824684,42068,21131.735419988632
0.6875,0.89025366,0.00013136106,148072,56674386,1492,917157,0.0011120198,2.869921,42069,21132.02037668228
0.73125,0.861042,0.00011481845,148074,56681240,1492,917157,0.0010356196,4.2570877,42070,21132.510795116425
0.721875,0.79695696,0.00013681529,148074,56681240,1492,917157,0.0018136639,2.6075397,42071,21133.01520895958
0.646875,0.9643011,0.00013243263,148074,56681240,1492,917157,0.0012198539,2.2221842,42072,21133.47986149788
0.646875,0.9957655,0.0001569352,148076,56688824,1492,917157,0.0013158737,2.1929977,42073,21133.690986156464
0.671875,0.942779,0.00014490602,148078,56695667,1492,917157,0.0009642428,2.6244242,42074,21134.233467817307
0.71875,0.95946044,0.000113498325,148080,56702516,1492,917157,0.0023343405,5.4079957,42075,21134.655530929565
0.64375,1.1096019,0.00013138515,148081,56702616,1492,917157,0.004099014,16.155804,42076,21135.337740898132
0.6625,0.96469307,0.00023074495,148085,56716347,1492,917157,0.002865781,10.66254,42077,21135.68632721901
0.65000004,1.0679888,0.000292624,148086,56723097,1492,917157,0.001141524,4.620402,42078,21135.84237074852
0.69375,0.9909353,0.00020314031,148097,56752540,1492,917157,0.0027848638,8.199433,42079,21136.267268180847
0.69687504,0.89711154,0.00018884397,148097,56752540,1492,917157,0.0016669725,4.06065,42081,21137.351750850677
0.66562504,0.99165386,0.0002801766,148097,56752540,1492,917157,0.0019300324,5.877104,42082,21138.555013895035
0.590625,1.1675676,0.00022665887,148108,56761538,1492,917157,0.0028759516,15.732412,42083,21138.781242370605
0.659375,1.0179462,0.00022278205,148108,56761538,1492,917157,0.0014584191,3.8616347,42084,21139.915145874023
0.60312504,1.0786502,0.00021472166,148111,56762007,1492,917157,0.0005218036,3.717054,42085,21140.233218431473
0.7,0.9263216,0.0002447341,148112,56762147,1492,917157,0.0011158474,1.8989326,42086,21140.66053724289
0.66875,0.9185898,0.00020444398,148114,56769171,1492,917157,0.002193756,3.8150568,42087,21140.798142910004
0.64375,1.0993475,0.00060517335,148114,56769171,1492,917157,0.0014768117,14.09721,42088,21141.090300798416
0.621875,1.0784285,0.0003397997,148115,56769426,1492,917157,0.002576522,7.858263,42089,21141.34417295456
0.64375,1.0426291,0.00027759952,148115,56769426,1492,917157,0.0015989462,3.7955797,42090,21141.737634658813
0.6875,0.97755855,0.00037831877,148117,56770073,1492,917157,0.0012950684,12.985755,42091,21141.89136147499
0.646875,1.078425,0.00026314115,148118,56770179,1492,917157,0.0032388407,35.358494,42092,21142.437842845917
0.709375,0.8712786,0.00030838395,148120,56777039,1492,917157,0.0030408455,4.554107,42093,21142.627022743225
0.671875,1.0123519,0.00027508053,148120,56777039,1492,917157,0.0011033148,4.6641464,42094,21143.01868867874
0.68125004,0.94041014,0.00033068168,148122,56777388,1492,917157,0.0016239885,7.9502883,42095,21143.505890607834
0.68125004,1.0234438,0.00029821857,148122,56777388,1492,917157,0.0020587095,6.0689263,42096,21144.35714530945
0.684375,0.93965906,0.00028842618,148127,56779081,1492,917157,0.00075927615,2.6233222,42097,21144.743148326874
0.6,1.1502068,0.0002678186,148127,56779081,1492,917157,0.0020172487,2.855791,42098,21145.697501659393
0.68125004,0.95466346,0.00024557358,148136,56780622,1492,917157,0.0034829732,7.325886,42099,21146.937271356583
0.625,0.98917574,0.0002784028,148136,56780622,1492,917157,0.0017223732,4.781208,42100,21147.307364463806
0.659375,0.9586026,0.00022965347,148137,56780809,1492,917157,0.0005860127,5.9321213,42101,21147.767246484756
0.590625,1.1631778,0.00028818357,148138,56780977,1492,917157,0.006530435,21.160378,42102,21147.931020975113
0.68125004,0.97886515,0.0002547266,148138,56780977,1492,917157,0.0015605657,3.4598167,42103,21148.283747196198
0.6625,1.0171425,0.00023929612,148138,56780977,1492,917157,0.0024182417,18.88345,42104,21148.459056854248
0.628125,1.1749899,0.00025108134,148138,56780977,1492,917157,0.0022019441,7.4718585,42105,21149.095035791397
0.65000004,1.0469927,0.00019924893,148140,56781544,1492,917157,0.0012869011,5.0936427,42106,21149.364703178406
0.66875,1.0587353,0.0002123693,148151,56791076,1492,917157,0.002384701,23.993393,42107,21149.748567342758
0.653125,0.94046766,0.00023878463,148151,56791076,1492,917157,0.0030433235,43.60024,42110,21150.963792562485
0.640625,1.0272616,0.0002021926,148151,56791076,1492,917157,0.0011417927,2.2342288,42113,21152.10991549492
0.63437504,1.0480435,0.0002062494,148153,56791388,1492,917157,0.0040197545,26.266657,42114,21152.51354432106
0.61875004,1.0679266,0.00019689249,148159,56794082,1492,917157,0.0024372377,7.423029,42115,21153.052668094635
0.69687504,0.96189374,0.00017268122,148160,56794248,1492,917157,0.0014693055,4.1596394,42116,21153.3111474514
0.621875,1.1051037,0.000192516,148160,56794248,1492,917157,0.0019420848,3.9592228,42117,21154.044929742813
0.590625,1.1877193,0.00018762781,148160,56794248,1492,917157,0.00212443,17.429512,42118,21154.285261392593
0.66562504,0.95375746,0.00019132803,148160,56794248,1492,917157,0.0022635567,6.75303,42119,21154.688854455948
0.671875,0.9902634,0.00018634647,148165,56799155,1492,917157,0.0048097703,72.192345,42120,21154.9399497509
0.55625004,1.2496276,0.00016494036,148169,56799762,1492,917157,0.0044825915,8.069841,42121,21155.63207411766
0.60312504,1.0903219,0.00018008873,148169,56799762,1492,917157,0.0012030299,2.5693083,42122,21155.984492778778
0.6125,1.0533581,0.00016858375,148172,56806825,1492,917157,0.0007850601,4.6854153,42123,21157.184089422226
0.575,1.1673418,0.00017263563,148173,56807540,1492,917157,0.0022312454,5.926909,42124,21157.720052719116
0.6,1.1161097,0.00014274141,148173,56807540,1492,917157,0.0042882864,9.848907,42125,21157.99068045616
0.65625,0.9634226,0.00016343252,148173,56807540,1492,917157,0.0040315506,4.4577413,42126,21158.353553295135
0.578125,1.1417112,0.00016456586,148174,56807670,1492,917157,0.0017276232,16.212282,42127,21158.505678653717
0.64375,1.1066759,0.00014674447,148175,56808081,1492,917157,0.0019408243,4.9329014,42128,21160.01875782013
0.6375,1.0769923,0.00016485702,148178,56808954,1492,917157,0.001647835,27.651398,42129,21160.32273721695
0.690625,0.9589901,0.00016838363,148180,56809419,1492,917157,0.0024276082,5.5926485,42130,21160.834635972977
0.621875,1.0223376,0.00017355288,148182,56809757,1492,917157,0.0022360017,3.2122626,42131,21161.387059926987
0.66562504,0.9398363,0.00014111446,148183,56809981,1492,917157,0.0018165787,4.5354633,42132,21161.913745880127
0.6625,1.0060654,0.00014017514,148186,56810416,1492,917157,0.0046937084,5.424682,42133,21162.276558160782
0.61875004,1.0688047,0.00014832229,148190,56811166,1492,917157,0.0015669923,4.202414,42134,21163.51660323143
0.64375,0.96930516,0.00015434607,148190,56811166,1492,917157,0.0029103188,21.144161,42135,21163.79212784767
0.63437504,1.005876,0.00012954853,148199,56814333,1492,917157,0.0027443047,2.8692558,42136,21164.163788318634
0.621875,1.0896729,0.0001381147,148200,56815216,1492,917157,0.0012345444,2.0122266,42142,21165.94974040985
0.66875,1.014741,0.0001388058,148202,56815732,1492,917157,0.0008635863,2.3569856,42144,21166.72374033928
0.6,1.1380903,0.000111730034,148204,56817302,1492,917157,0.0018349537,4.533676,42145,21167.221550941467
0.621875,1.0743502,0.00013278384,148204,56817302,1492,917157,0.0017507921,5.488393,42146,21167.685161828995
0.628125,1.1073183,0.00015381712,148206,56820740,1492,917157,0.0022287304,4.79078,42148,21169.06172156334
0.69375,1.1641716,0.00013639744,148212,56831179,1492,917157,0.0031395396,14.57873,42149,21169.480672836304
0.61875004,1.1423283,0.00011427235,148223,56834194,1492,917157,0.0018406023,7.0371,42150,21170.478182554245
0.6125,1.0995104,0.00013632663,148224,56834758,1492,917157,0.0031462,5.101473,42151,21171.081471443176
0.63437504,1.0895767,0.00012890655,148226,56839885,1492,917157,0.002248581,4.279674,42152,21171.455681800842
0.60312504,1.108133,0.00011100115,148227,56839985,1492,917157,0.003911633,11.647539,42153,21171.7244412899
0.58125,1.2016848,0.00011205776,148227,56839985,1492,917157,0.0054380363,9.1982,42154,21172.47737264633
0.63437504,1.0778598,0.00014193074,148227,56839985,1492,917157,0.005002792,28.71803,42155,21172.725324630737
0.625,1.1045045,0.00016110906,148227,56839985,1492,917157,0.0009911944,2.5932994,42156,21173.00304198265
0.64375,1.0399561,0.00012409226,148227,56839985,1492,917157,0.0037626626,13.493071,42157,21173.70351600647
0.61875004,1.1481341,0.00012032949,148231,56840490,1492,917157,0.0019196654,5.425412,42159,21174.72825860977
0.615625,1.0518512,0.00014047945,148233,56840995,1492,917157,0.0021057848,2.9552767,42160,21174.992455005646
0.653125,1.0909964,0.00010348263,148234,56843495,1492,917157,0.0030458162,6.7324347,42161,21175.2820520401
0.646875,1.121632,0.00013009548,148235,56844296,1492,917157,0.0025247864,4.001925,42162,21175.478790283203
0.646875,0.9767563,0.0001326801,148237,56844553,1492,917157,0.0008570304,3.9485555,42163,21175.90607380867
0.609375,1.0617731,0.0001228153,148237,56844553,1492,917157,0.0019965395,53.604774,42164,21176.663859844208
0.61875004,1.091177,0.00014825142,148244,56845949,1492,917157,0.001550627,4.7492714,42165,21177.03182387352
0.625,1.0058914,0.00013444414,148252,56856223,1492,917157,0.005338833,6.5444536,42166,21177.53968811035
0.621875,1.1071728,0.00015100055,148259,56857847,1492,917157,0.002236473,8.431776,42167,21177.96248984337
0.69375,0.930164,0.00013632655,148259,56857847,1492,917157,0.0015893626,3.5437145,42170,21179.21788930893
0.6375,0.99655056,0.000119843105,148260,56858024,1492,917157,0.004536898,40.673912,42174,21180.24432682991
0.671875,0.9879203,0.00015763429,148261,56858318,1492,917157,0.0020718782,7.04378,42175,21180.43158555031
0.6,1.1592358,0.00013132454,148262,56858428,1492,917157,0.0015437723,8.238321,42176,21180.65514230728
0.6375,1.0257041,0.00011787793,148268,56870394,1492,917157,0.002267623,4.6086035,42177,21182.43314218521
0.66875,1.0335296,0.00011858,148268,56870394,1492,917157,0.0016398584,4.0676827,42178,21182.759523630142
0.63437504,1.1090657,0.00013453967,148268,56870394,1492,917157,0.0020968437,4.3185363,42179,21183.007702589035
0.678125,0.9033157,0.00014041644,148270,56870808,1492,917157,0.0022212141,3.7439013,42180,21183.45411133766
0.609375,1.0613583,0.00013448298,148270,56870808,1492,917157,0.0014965083,4.004368,42181,21183.71288228035
0.63437504,1.138954,0.00015622309,148276,56871863,1492,917157,0.0019535404,6.681288,42182,21183.884036540985
0.60312504,1.1124057,0.00012824926,148276,56871863,1492,917157,0.002656052,7.01159,42183,21184.218992233276
0.671875,0.9792716,0.00014714531,148277,56872126,1492,917157,0.0036182585,11.47221,42184,21184.844579935074
0.64375,1.0925064,0.00012203446,148280,56873227,1492,917157,0.001762866,4.151559,42185,21185.447556972504
0.625,1.135609,0.00013247672,148280,56873227,1492,917157,0.0024563554,3.091361,42186,21185.61448073387
0.64375,1.0750797,0.00013849454,148280,56873227,1492,917157,0.0019702322,6.5917826,42187,21186.083580970764
0.628125,1.1152395,0.00013146385,148280,56873227,1492,917157,0.0021290155,14.456692,42189,21186.9228785038
0.621875,1.0527239,0.00013781007,148282,56873957,1492,917157,0.0026543676,6.8836045,42190,21187.92374396324
0.628125,1.0093555,9.922353e-05,148283,56875035,1492,917157,0.0037128888,28.397396,42191,21188.557267665863
0.60625,1.1051407,8.9787216e-05,148288,56883225,1492,917157,0.0012748013,3.7216191,42192,21189.203498363495
0.63125,1.0282599,0.000114242954,148288,56883225,1492,917157,0.0039300583,7.530877,42194,21189.87466096878
0.63437504,1.0824512,0.00011817231,148290,56884026,1492,917157,0.006308325,16.067362,42195,21190.204411268234
0.63125,1.1298342,0.0001043363,148291,56884085,1492,917157,0.0019220123,6.5057507,42196,21190.519749403
0.596875,1.0105946,0.00012462465,148293,56891018,1492,917157,0.0023813592,4.7430153,42197,21191.32368350029
0.60312504,1.1704025,0.00014061945,148301,56893288,1492,917157,0.0013588639,5.567977,42198,21191.513434648514
0.646875,1.1001543,0.00011291523,148312,56902907,1492,917157,0.0045726206,18.396873,42199,21192.17944598198
0.6125,1.0708123,0.00010585019,148312,56902907,1492,917157,0.00063847227,2.7100937,42201,21193.272077798843
0.54062504,1.2012806,0.00014995146,148314,56903191,1492,917157,0.0018080054,2.812916,42204,21194.781960725784
0.640625,1.0985221,0.000115689625,148314,56903191,1492,917157,0.009846109,26.836472,42208,21195.907200336456
0.675,0.9520297,0.000109343026,148314,56903191,1492,917157,0.009347441,39.90784,42210,21196.234293222427
0.6,1.1765718,0.00013570748,148315,56903304,1492,917157,0.0015550351,2.4912362,42211,21197.011956691742
0.690625,0.9460341,0.00012307498,148319,56906795,1492,917157,0.0017062768,4.4833093,42212,21197.40473127365
0.63125,1.0636007,0.00015286398,148322,56909245,1492,917157,0.003287149,4.003246,42213,21197.792524576187
0.65625,1.000732,0.00011803925,148329,56916921,1492,917157,0.0016440337,5.1409373,42214,21200.87987589836
0.63125,1.0984843,0.00014760555,148330,56917421,1492,917157,0.0022822632,4.095971,42215,21201.204447984695
0.60625,1.1136984,0.000109922774,148331,56917539,1492,917157,0.0013647629,3.5695426,42216,21202.364155054092
0.659375,0.9269352,0.00011677186,148332,56917641,1492,917157,0.0023703543,7.428527,42217,21202.634465932846
0.646875,1.0114683,0.00014798895,148333,56917822,1492,917157,0.0013904579,5.761088,42218,21203.051585674286
0.646875,1.0353519,0.00014034414,148334,56918604,1492,917157,0.0025101225,10.224264,42219,21203.800203323364
0.59375,1.0702214,0.00014456616,148334,56918604,1492,917157,0.0029822723,8.451077,42220,21204.111317396164
0.6125,1.0387977,0.00012795774,148337,56920616,1492,917157,0.005724079,21.32797,42221,21204.401928186417
0.6625,0.9908163,0.00021290033,148337,56920616,1492,917157,0.0011889109,5.203965,42222,21204.660685777664
0.70625,0.9128067,0.00013027612,148337,56920616,1492,917157,0.002695532,5.956731,42224,21205.38682794571
0.671875,0.910573,0.00017435553,148339,56921027,1492,917157,0.0015278743,3.892158,42225,21205.71284365654
0.65625,1.0374558,0.00013414775,148341,56921514,1492,917157,0.0014025404,2.1299849,42226,21206.11194396019
0.66875,1.0019404,0.00014766566,148342,56921618,1492,917157,0.005153969,15.484741,42227,21206.427785873413
0.58750004,1.0937732,0.00021377891,148346,56925829,1492,917157,0.0028773262,7.1286283,42228,21206.85527729988
0.621875,1.0550762,0.00019419356,148349,56926317,1492,917157,0.00086654985,1.4431398,42229,21207.152765750885
0.60625,1.087538,0.00015781587,148353,56927427,1492,917157,0.0029046205,4.7105703,42230,21207.720444202423
0.628125,1.1309476,0.00016034422,148361,56935486,1492,917157,0.00089872594,3.629561,42231,21208.095759868622
0.56875,1.2338022,0.00019340398,148361,56935486,1492,917157,0.0042052586,15.413141,42234,21209.53639268875
0.646875,1.0149895,0.00015697232,148361,56935486,1492,917157,0.0013426954,3.2886758,42236,21210.97211575508
0.625,1.0346519,0.00015561243,148361,56935486,1492,917157,0.0020238275,11.904108,42238,21212.176639795303
0.63437504,1.1261154,0.00015608483,148361,56935486,1492,917157,0.0016094726,15.697529,42240,21212.896237373352
0.64375,1.0449609,0.00014132168,148362,56935610,1492,917157,0.0026342983,7.820487,42241,21213.264924049377
0.628125,1.0784212,0.00015810401,148363,56935809,1492,917157,0.0016415915,3.6993053,42242,21214.78263235092
0.575,1.1671314,0.0001645832,148364,56935951,1492,917157,0.004162414,10.813111,42243,21215.206278800964
0.678125,0.9772286,0.00012723541,148373,56938863,1492,917157,0.0006979165,6.0979424,42244,21215.496579408646
0.61875004,1.075216,0.00012340423,148376,56941781,1492,917157,0.0011965844,3.182779,42245,21215.73072528839
0.64375,1.0316248,0.0001680872,148378,56942102,1492,917157,0.0016409811,28.312399,42246,21215.965295791626
0.565625,1.262101,0.00015402117,148382,56948537,1492,917157,0.0023652315,6.8842926,42247,21216.447590112686
0.609375,1.0664352,0.00015609172,148386,56949547,1492,917157,0.006928111,6.477813,42249,21217.56954932213
0.609375,1.0744499,0.00018796921,148386,56949547,1492,917157,0.0026889807,7.1669855,42250,21218.349994182587
0.628125,1.1419109,0.00018092814,148387,56949677,1492,917157,0.0016861497,7.717797,42251,21218.60012769699
0.64375,1.0399916,0.00015386722,148387,56949677,1492,917157,0.0017089214,5.8416624,42253,21219.04072022438
0.6625,0.9222523,0.00014892351,148387,56949677,1492,917157,0.0027997834,7.547474,42254,21219.190632104874
0.63125,0.96048826,0.00015974064,148387,56949677,1492,917157,0.0019833138,5.687008,42255,21219.734192848206
0.625,0.9903671,0.00017685075,148387,56949677,1492,917157,0.00088202546,6.220656,42256,21220.16767835617
0.65625,1.0231031,0.00017139176,148388,56949965,1492,917157,0.0024389103,6.413538,42257,21220.51225066185
0.66562504,1.0990784,0.00016822765,148389,56953818,1492,917157,0.0014405788,4.5925903,42258,21221.101313829422
0.578125,1.1748035,0.00014615734,148393,56955077,1492,917157,0.0011608982,2.865578,42259,21221.676307201385
0.60625,1.0543126,0.00013473892,148400,56956919,1492,917157,0.0019137156,3.6966171,42260,21221.95784497261
0.6125,1.021798,0.00012605985,148400,56956919,1492,917157,0.002541489,4.7328997,42261,21222.34184217453
0.5375,1.2154121,0.00013331247,148403,56964968,1492,917157,0.0029516255,18.741339,42262,21222.571697950363
0.628125,1.038117,0.00014748506,148414,56972097,1492,917157,0.0041347956,5.0899043,42263,21222.733084201813
0.625,1.0503209,0.00013313115,148414,56972097,1492,917157,0.0018142897,7.4151087,42265,21224.60316467285
0.615625,1.0049499,0.000116689866,148414,56972097,1492,917157,0.0018022378,3.900771,42266,21225.717283010483
0.590625,1.035373,0.00013763165,148414,56972097,1492,917157,0.0024787306,6.2626014,42268,21226.80486059189
0.578125,1.172902,0.00012855895,148419,56973393,1492,917157,0.0013080253,3.6831598,42271,21227.564253807068
0.596875,1.043354,0.00013484478,148419,56973393,1492,917157,0.004016982,16.528059,42272,21227.809461593628
0.578125,1.1672919,0.000121225974,148420,56980143,1492,917157,0.0019830228,3.8483396,42273,21227.951516866684
0.640625,0.9621939,0.00012679606,148420,56980143,1492,917157,0.0010038279,2.4320898,42274,21228.438315868378
0.6,1.0986395,0.00014247521,148425,56981131,1492,917157,0.0024582557,4.98186,42275,21229.130320310593
0.64375,1.0350628,0.00012755296,148427,56981546,1492,917157,0.0022204537,13.810677,42276,21229.2670814991
0.65000004,1.0863724,0.00012440048,148427,56981546,1492,917157,0.0015542172,4.6039615,42277,21229.664494276047
0.653125,1.0817091,0.00013417668,148432,56982954,1492,917157,0.0019827655,5.1983924,42278,21229.818376779556
0.58750004,1.1688563,0.00012894646,148432,56982954,1492,917157,0.0046827947,14.896613,42279,21230.158996105194
0.615625,1.1194416,0.00011156247,148433,56983361,1492,917157,0.0032337643,7.2163134,42280,21230.670261144638
0.646875,1.0020376,0.00013390466,148433,56983361,1492,917157,0.0006807907,2.8696249,42281,21230.983065366745
0.590625,1.0554475,0.00013407577,148434,56987738,1492,917157,0.0046116915,8.630473,42282,21231.51563501358
0.64375,0.92014235,0.00014636295,148437,56988309,1492,917157,0.0027134249,9.546844,42283,21231.68753194809
0.590625,1.0651798,0.00013165308,148438,56988459,1492,917157,0.0022676426,5.4559774,42284,21233.122878074646
0.6125,1.1484269,0.00015739612,148438,56988459,1492,917157,0.001016097,7.777744,42285,21233.443777561188
0.55,1.2413181,0.00016438385,148438,56988459,1492,917157,0.006031386,9.323872,42286,21233.790615320206
0.6125,1.0801878,0.00012598575,148438,56988459,1492,917157,0.0014941457,3.207407,42287,21234.112261533737
0.659375,0.96195644,0.00012285929,148446,56990843,1492,917157,0.0021462175,4.338157,42288,21234.399756669998
0.609375,1.1085528,0.00011648711,148450,56995864,1492,917157,0.0018807234,4.146243,42289,21234.684687376022
0.6,1.1224426,0.00012321257,148451,56996781,1492,917157,0.0020411105,3.4985466,42290,21235.029242038727
0.59375,1.1112026,0.00016057637,148452,56997034,1492,917157,0.0014946266,5.7537413,42291,21235.504790067673
0.578125,1.1765559,0.00016405057,148458,56998961,1492,917157,0.002239683,5.6519785,42292,21235.80343055725
0.61875004,1.0593964,0.00012536685,148460,56999571,1492,917157,0.0013577542,3.2041388,42293,21236.033642292023
0.56875,1.1810826,0.0001327182,148462,57009942,1492,917157,0.0028298693,3.7612627,42294,21236.505292654037
0.575,1.2322551,0.00012525756,148467,57010732,1492,917157,0.001990395,8.85631,42295,21237.42728638649
0.553125,1.2076403,0.0001646453,148467,57010732,1492,917157,0.0012677727,5.008317,42298,21238.66906094551
0.628125,1.0654422,0.00012340622,148473,57015884,1492,917157,0.0021042784,3.180382,42302,21240.203556776047
0.65625,1.013654,0.00012226128,148473,57015884,1492,917157,0.0014711686,5.8510823,42303,21240.70134949684
0.70625,0.9384638,0.00012147378,148476,57018621,1492,917157,0.005779094,6.679101,42304,21241.38551068306
0.653125,0.9964032,0.00015286954,148480,57022265,1492,917157,0.0023726583,8.886057,42305,21241.904740333557
0.590625,1.2015275,0.00017065037,148482,57022812,1492,917157,0.0023537627,8.358431,42306,21242.238621234894
0.628125,1.0870565,0.0001524894,148485,57026188,1492,917157,0.0050902395,13.531387,42307,21242.47148680687
0.64375,1.0661937,0.00014431751,148486,57026494,1492,917157,0.0026062345,6.6204762,42308,21242.687304496765
0.6125,1.0494305,0.00015433172,148489,57027889,1492,917157,0.004095117,9.651955,42309,21242.900065660477
0.653125,1.0482957,0.00013976234,148489,57027889,1492,917157,0.0015981293,17.129854,42310,21243.5017285347
0.559375,1.1857039,0.00015577624,148489,57027889,1492,917157,0.0027315284,6.8264914,42311,21244.061950683594
0.584375,1.160599,0.00012697342,148489,57027889,1492,917157,0.004787146,19.42618,42312,21244.63996863365
0.65625,1.0226284,0.00013947443,148493,57028571,1492,917157,0.0020297745,15.792262,42313,21244.885281085968
0.609375,1.0412782,0.00015566638,148493,57028571,1492,917157,0.004107028,17.743183,42314,21245.607796669006
0.63125,1.1151364,0.00013703817,148496,57035848,1492,917157,0.003280264,5.7685223,42315,21246.333487033844
0.625,1.1230223,0.00013908633,148496,57035848,1492,917157,0.002609849,4.016099,42316,21246.869631528854
0.60625,0.98239976,0.00014267642,148498,57036231,1492,917157,0.0017946259,3.1392431,42317,21247.16687965393
0.61875004,1.0773195,0.0001393816,148498,57036231,1492,917157,0.0010981131,2.0120711,42318,21247.599035024643
0.553125,1.1587785,0.00013972633,148501,57037415,1492,917157,0.0013739082,8.868399,42319,21247.850100278854
0.54375,1.0897915,0.00014387615,148501,57037415,1492,917157,0.0027982057,4.619088,42320,21248.20801448822
0.625,1.0606959,0.0001523601,148507,57049419,1492,917157,0.003527827,12.289839,42321,21248.54717898369
0.6,0.98513144,0.00013831342,148511,57053412,1492,917157,0.004454399,40.564255,42322,21249.549189567566
0.6125,1.068543,0.00014781792,148512,57053760,1492,917157,0.0021785712,22.97676,42323,21249.818994998932
0.590625,1.1502002,0.00014466184,148521,57061743,1492,917157,0.0034419552,48.64889,42324,21250.273141860962
0.615625,1.1183695,0.00014457072,148522,57061902,1492,917157,0.0022243806,4.4098835,42325,21250.58803486824
0.528125,1.2991327,0.0001335606,148523,57062171,1492,917157,0.002642422,5.1575756,42326,21250.949070215225
0.575,1.1909999,0.00014844513,148531,57076441,1492,917157,0.0014378716,3.5784738,42327,21251.29595708847
0.65625,1.0526184,0.00013696686,148531,57076441,1492,917157,0.0020730959,12.900742,42329,21252.583238363266
0.590625,1.1770701,0.0001711691,148531,57076441,1492,917157,0.001826683,3.7932236,42331,21254.074774980545
0.56875,1.1877099,0.00011939424,148531,57076441,1492,917157,0.0014312811,6.067199,42333,21255.019309282303
0.590625,1.0596312,0.0001528353,148535,57077152,1492,917157,0.0022782725,8.059019,42335,21256.58010983467
0.6375,1.1004341,0.00014196956,148535,57077152,1492,917157,0.0013752019,4.773031,42336,21257.103484153748
0.578125,1.2456554,0.00013772001,148539,57078519,1493,923907,0.0038875923,11.0975,42337,21257.25575208664
0.55625004,1.1324042,0.00014287364,148543,57079457,1493,923907,0.0032310598,4.9430695,42338,21258.032316684723
0.51875,1.1477226,0.00012969389,148545,57079737,1493,923907,0.0016886848,3.3524728,42339,21258.894693374634
0.61875004,1.0742782,0.00013615124,148546,57080097,1493,923907,0.0022073267,4.159066,42340,21259.89329314232
0.66562504,1.0083398,0.0001521431,148546,57080097,1493,923907,0.0011399915,4.0650835,42341,21260.092447042465
0.6125,1.1498129,0.0001237907,148548,57080421,1493,923907,0.001559444,3.960148,42342,21260.513922691345
0.615625,1.1055745,0.00017679458,148549,57080624,1493,923907,0.0040381188,6.9012365,42343,21260.807068824768
0.55,1.1186013,0.00013319924,148551,57081216,1493,923907,0.0019037774,8.334701,42344,21261.26531624794
0.60312504,1.1254214,0.00014998284,148555,57083525,1493,923907,0.0016195343,5.2373056,42345,21262.034102916718
0.60312504,1.1076412,0.00015287478,148555,57083525,1493,923907,0.002924482,9.776552,42346,21262.7017121315
0.60312504,1.1024226,0.00010632203,148556,57083714,1493,923907,0.002172187,3.532178,42347,21263.042644500732
0.590625,1.1105412,0.00013755602,148557,57083882,1493,923907,0.0022558318,5.8803864,42348,21263.500068426132
0.56875,1.2286584,0.00012206812,148558,57084477,1493,923907,0.0021432154,7.0204306,42349,21263.859050512314
0.60625,1.0913643,0.00015171323,148561,57085221,1493,923907,0.0017585711,5.563367,42350,21264.172490358353
0.60625,1.0559282,0.00014356906,148561,57085221,1493,923907,0.0029969504,6.7494698,42351,21264.528704881668
0.53125,1.1285859,0.00014669809,148565,57086213,1493,923907,0.0010743756,4.6746416,42352,21265.283491134644
0.609375,1.0983971,0.00012733453,148566,57086338,1493,923907,0.006417064,15.390413,42353,21265.836454868317
0.55,1.1335562,0.0001415701,148566,57086338,1493,923907,0.0033268617,7.7211146,42354,21266.050476789474
0.6625,0.95795107,0.0001485705,148566,57086338,1493,923907,0.0027170305,8.470671,42355,21266.562695264816
0.625,1.012516,0.00014774506,148570,57087438,1493,923907,0.0012658304,4.752692,42356,21267.453984975815
0.63437504,1.0942439,0.00017002622,148581,57096458,1493,923907,0.00074898795,1.5191348,42357,21268.454924106598
0.609375,1.0615349,0.00013488652,148581,57096458,1493,923907,0.003055686,11.289398,42360,21269.714071512222
